Make,Year_of_manufacture,Condition,Mileage,Engine_Size,Fuel,Transmission,Price,Build
Toyota,2007,Nigerian Used,308380,3274,Petrol,Automatic,1074000,SUV
Mercedes-Benz,2006,Foreign Used,104962,3500,Petrol,Automatic,3990000,SUV
Toyota,2009,Foreign Used,130789,2700,Petrol,Automatic,3952000,SUV
Mercedes-Benz,2001,Nigerian Used,432510,3200,Petrol,Automatic,1575000,SUV
Toyota,2018,Nigerian Used,49330,2500,Petrol,Automatic,11550000,SUV
Toyota,2003,Nigerian Used,120117,1800,Petrol,Automatic,1260000,SUV
Toyota,2007,Nigerian Used,446224,1800,Petrol,Automatic,1470000,SUV
Toyota,1999,Nigerian Used,225478,22,Petrol,Automatic,1040000,SUV
Lexus,2004,Foreign Used,94868,4700,Petrol,Automatic,7200000,SUV
Toyota,2007,Nigerian Used,209333,1800,Petrol,Manual,1155000,SUV
Toyota,2003,Foreign Used,300986,2000,Petrol,Automatic,2625000,SUV
Infiniti,2002,Nigerian Used,109615,3500,Petrol,Automatic,892500,SUV
Toyota,2010,Foreign Used,184530,1800,Petrol,Automatic,4056000,SUV
Toyota,2008,Foreign Used,86643,1500,Petrol,Automatic,2940000,SUV
Ford,2013,Foreign Used,171155,3500,Petrol,Automatic,4935000,SUV
Nissan,2001,Nigerian Used,172358,3500,Petrol,Automatic,1248000,SUV
Lexus,2007,Nigerian Used,266358,35,Petrol,Automatic,3600000,SUV
Nissan,2012,Foreign Used,231941,2500,Petrol,Automatic,4387500,SUV
Toyota,2003,Nigerian Used,182846,1800,Petrol,Automatic,1785000,SUV
Lexus,2002,Foreign Used,211561,3000,Petrol,Automatic,3487500,SUV
BMW,2010,Foreign Used,277475,3274,Petrol,Automatic,6300000,SUV
Toyota,2009,Nigerian Used,108958,2000,Petrol,Automatic,3432000,SUV
Mercedes-Benz,2004,Foreign Used,510152,2100,Diesel,Automatic,3375000,SUV
Toyota,2007,Nigerian Used,87710,3274,Petrol,Automatic,2698000,SUV
Ford,2008,Foreign Used,258390,4600,Petrol,Automatic,3937500,SUV
Infiniti,2005,Nigerian Used,204946,3500,Petrol,Automatic,2812500,SUV
Toyota,2007,Foreign Used,164013,3500,Petrol,Automatic,4050000,SUV
Acura,2016,Nigerian Used,163198,3500,Petrol,Automatic,11025000,SUV
Lexus,2001,Nigerian Used,283860,3000,Petrol,Automatic,2600000,SUV
Honda,2008,Nigerian Used,85766,3500,Petrol,Automatic,1687500,SUV
Toyota,2010,Foreign Used,233977,2400,Petrol,Automatic,5062500,SUV
Ford,1999,Foreign Used,234627,3000,Petrol,Automatic,1050000,SUV
Peugeot,2002,Foreign Used,295860,3274,Petrol,Manual,2250000,SUV
Toyota,2008,Nigerian Used,196552,1800,Petrol,Automatic,2700000,SUV
Honda,2008,Nigerian Used,293360,2400,Petrol,Automatic,1912500,SUV
Ford,2014,Nigerian Used,68442,2000,Petrol,Automatic,5062500,SUV
Toyota,2001,Nigerian Used,350884,2200,Petrol,Automatic,1196000,SUV
Lexus,2013,Foreign Used,219832,3400,Petrol,Automatic,13500000,SUV
Jeep,2008,Foreign Used,239555,3700,Petrol,Automatic,4500000,SUV
Ford,2008,Nigerian Used,124327,4600,Petrol,Automatic,3937500,SUV
Kia,2013,Nigerian Used,81596,2400,Petrol,Automatic,3150000,SUV
Mercedes-Benz,2001,Nigerian Used,158413,1800,Petrol,Manual,1050000,SUV
Toyota,2006,Nigerian Used,244551,4000,Petrol,Automatic,3150000,SUV
Honda,2008,Nigerian Used,104050,2500,Petrol,Automatic,2025000,SUV
Lexus,2007,Nigerian Used,313140,3500,Petrol,Automatic,3328000,SUV
Toyota,1999,Nigerian Used,311925,3000,Petrol,Automatic,1350000,SUV
Mercedes-Benz,2012,Foreign Used,196553,3000,Petrol,Automatic,5250000,SUV
Toyota,2010,Nigerian Used,251253,2500,Petrol,Automatic,2812500,SUV
Acura,2009,Nigerian Used,112,3500,Petrol,Automatic,3990000,SUV
Toyota,2012,Nigerian Used,231414,2400,Petrol,Automatic,3600000,SUV
Opel,2000,Nigerian Used,178190,1400,Petrol,Automatic,840000,SUV
Hyundai,2012,Nigerian Used,124219,1600,Petrol,Automatic,2700000,SUV
Lexus,2007,Nigerian Used,168422,3000,Petrol,Automatic,2625000,SUV
Toyota,2007,Foreign Used,288213,2400,Petrol,Automatic,3937500,SUV
Mercedes-Benz,2010,Nigerian Used,248646,3000,Petrol,Automatic,4612500,SUV
Mitsubishi,2005,Nigerian Used,159742,3500,Petrol,Automatic,1012500,SUV
Toyota,2019,Foreign Used,51484,2400,Petrol,Automatic,16875000,SUV
BMW,2003,Nigerian Used,182533,3000,Petrol,Automatic,956250,SUV
Toyota,2008,Nigerian Used,206410,2500,Petrol,Automatic,2475000,SUV
Toyota,2003,Nigerian Used,136682,1800,Petrol,Automatic,2137500,SUV
Lexus,2006,Foreign Used,119197,3300,Petrol,Automatic,5850000,SUV
Toyota,2009,Nigerian Used,237332,2400,Petrol,Automatic,2812500,SUV
Hyundai,2013,Nigerian Used,269194,2000,Petrol,Automatic,4095000,SUV
Ford,2013,Foreign Used,226430,2500,Petrol,Automatic,5145000,SUV
Lexus,2011,Foreign Used,207450,2500,Petrol,Automatic,4200000,SUV
Pontiac,2009,Nigerian Used,80355,2400,Petrol,Automatic,2600000,SUV
Ford,2001,Nigerian Used,88171,4200,Petrol,Automatic,2650000,SUV
BMW,2008,Foreign Used,369147,3000,Petrol,Automatic,4725000,SUV
Honda,2011,Nigerian Used,107345,2500,Petrol,Automatic,1575000,SUV
Toyota,2004,Nigerian Used,196493,2400,Petrol,Automatic,1687500,SUV
Hyundai,2016,Nigerian Used,86812,1800,Petrol,Automatic,3262500,SUV
Toyota,2007,Nigerian Used,124822,2400,Petrol,Automatic,2812500,SUV
Toyota,2017,Foreign Used,77647,2500,Petrol,Automatic,12180000,SUV
Toyota,2015,Nigerian Used,113843,1800,Petrol,CVT,5062500,SUV
Honda,2009,Nigerian Used,132820,2400,Petrol,Automatic,2137500,SUV
Pontiac,2010,Nigerian Used,71119,1800,Petrol,Automatic,3937500,SUV
Toyota,2020,Foreign Used,57656,3500,Petrol,Automatic,42750000,SUV
Volkswagen,2011,Nigerian Used,158400,2500,Diesel,Manual,1575000,SUV
Nissan,2007,Nigerian Used,136312,4000,Petrol,Automatic,2025000,SUV
Chrysler,1999,Nigerian Used,314115,3300,Petrol,Automatic,997500,SUV
Mercedes-Benz,2006,Nigerian Used,287580,30,Petrol,Automatic,1890000,SUV
Toyota,2013,Foreign Used,113150,1800,Petrol,Automatic,3937500,SUV
Chrysler,2002,Nigerian Used,351204,1600,Petrol,Manual,945000,SUV
Toyota,2006,Nigerian Used,268487,3300,Petrol,Automatic,2812500,SUV
Toyota,2003,Nigerian Used,450912,2400,Petrol,Automatic,1912500,SUV
Toyota,2003,Nigerian Used,447076,1500,Petrol,Automatic,1462500,SUV
Lexus,2004,Foreign Used,146152,3300,Petrol,Automatic,4515000,SUV
Infiniti,2003,Nigerian Used,195784,3500,Petrol,Automatic,945000,SUV
Daihatsu,1997,Nigerian Used,305854,1800,Petrol,Manual,945000,SUV
BMW,2005,Nigerian Used,228833,3000,Petrol,Automatic,1125000,SUV
Toyota,2003,Nigerian Used,367531,4000,Petrol,Automatic,2137500,SUV
Opel,2007,Nigerian Used,158909,3274,Petrol,Manual,794000,SUV
Chevrolet,2008,Nigerian Used,277414,1600,Petrol,Automatic,840000,SUV
Peugeot,2000,Nigerian Used,123300,1400,Petrol,Manual,945000,SUV
Lexus,2001,Nigerian Used,227119,3000,Petrol,Automatic,2587500,SUV
Toyota,2010,Nigerian Used,120867,1800,Petrol,Automatic,2700000,SUV
Nissan,1997,Nigerian Used,377755,3300,Petrol,Manual,840000,SUV
Toyota,2006,Foreign Used,190194,3000,Petrol,Automatic,2940000,SUV
Mitsubishi,2001,Nigerian Used,192188,2400,Petrol,Automatic,892500,SUV
Kia,2009,Nigerian Used,67642,1600,Petrol,Automatic,2940000,SUV
Renault,2002,Nigerian Used,276254,1800,Petrol,Manual,840000,SUV
Nissan,2005,Nigerian Used,236550,2500,Petrol,Automatic,945000,SUV
Lexus,2008,Nigerian Used,164490,3500,Petrol,Automatic,6300000,SUV
Toyota,2004,Nigerian Used,266008,2400,Petrol,Automatic,1872000,SUV
Nissan,1999,Nigerian Used,231986,3300,Petrol,Automatic,840000,SUV
Toyota,1997,Nigerian Used,393678,3400,Petrol,Automatic,1462500,SUV
Honda,2003,Nigerian Used,320200,3000,Petrol,Automatic,945000,SUV
Toyota,2011,Foreign Used,80429,3500,Petrol,Automatic,5250000,SUV
Honda,2005,Foreign Used,108714,2500,Petrol,Automatic,2600000,SUV
Volkswagen,1995,Nigerian Used,299689,1800,Petrol,Manual,735000,SUV
Honda,2004,Nigerian Used,344102,3500,Petrol,Automatic,1687500,SUV
Mitsubishi,2006,Nigerian Used,79755,2000,Petrol,Automatic,945000,SUV
Mazda,2006,Nigerian Used,273752,2300,Petrol,Manual,945000,SUV
Toyota,2006,Nigerian Used,363770,1800,Petrol,Automatic,1155000,SUV
Volkswagen,2002,Nigerian Used,260658,2000,Petrol,Automatic,892500,SUV
Volkswagen,2006,Nigerian Used,320732,2000,Petrol,Manual,945000,SUV
Honda,2006,Nigerian Used,105375,3000,Petrol,Automatic,1050000,SUV
Nissan,2001,Nigerian Used,318605,3500,Petrol,Automatic,840000,SUV
Honda,2006,Nigerian Used,182732,3500,Petrol,Automatic,945000,SUV
BMW,2001,Nigerian Used,90828,3000,Petrol,Automatic,840000,SUV
BMW,2002,Nigerian Used,335038,2500,Petrol,Automatic,997500,SUV
Honda,2009,Foreign Used,146331,1800,Petrol,Automatic,3120000,SUV
Honda,2004,Nigerian Used,272575,2400,Petrol,Automatic,997500,SUV
Toyota,2007,Foreign Used,183139,2400,Petrol,Automatic,3465000,SUV
Toyota,2009,Nigerian Used,252898,1800,Petrol,Automatic,2704000,SUV
Nissan,2002,Nigerian Used,338106,3500,Petrol,Automatic,945000,SUV
Honda,1999,Nigerian Used,287181,2300,Petrol,Automatic,784000,SUV
Mercedes-Benz,2006,Nigerian Used,225474,3500,Petrol,Automatic,4500000,SUV
Honda,1997,Nigerian Used,289470,2000,Petrol,Automatic,787500,SUV
Mazda,2010,Nigerian Used,322717,2500,Petrol,Automatic,2100000,SUV
Pontiac,2005,Foreign Used,299999,1800,Petrol,Automatic,3375000,SUV
Mazda,1998,Nigerian Used,272966,2000,Petrol,Automatic,845000,SUV
Toyota,2008,Nigerian Used,223212,1800,Petrol,Automatic,2700000,SUV
Mercedes-Benz,2013,Nigerian Used,181876,3500,Petrol,Automatic,12375000,SUV
Toyota,2010,Nigerian Used,140304,2000,Petrol,Automatic,3150000,SUV
Toyota,2003,Nigerian Used,140248,2400,Petrol,Automatic,1575000,SUV
Toyota,2005,Nigerian Used,273616,1800,Petrol,Automatic,2730000,SUV
Jaguar,2001,Nigerian Used,259080,3000,Petrol,Automatic,682500,SUV
Nissan,2005,Nigerian Used,163338,2500,Petrol,Automatic,892500,SUV
Toyota,2003,Foreign Used,209016,2400,Petrol,Automatic,2704000,SUV
Toyota,2002,Nigerian Used,249703,2400,Petrol,Automatic,1687500,SUV
Chevrolet,2014,Nigerian Used,74781,1800,Petrol,Manual,913500,SUV
Honda,2005,Nigerian Used,198759,2400,Petrol,Automatic,1687500,SUV
Honda,2003,Nigerian Used,507619,2400,Petrol,Automatic,945000,SUV
Chevrolet,2010,Nigerian Used,1800,1800,Petrol,Manual,840000,SUV
Nissan,2007,Nigerian Used,180591,3274,Petrol,Manual,751250,SUV
Nissan,1999,Nigerian Used,137900,3300,Petrol,Automatic,765000,SUV
Toyota,2002,Nigerian Used,257575,2500,Petrol,Automatic,1462500,SUV
Lexus,1999,Nigerian Used,380983,3000,Petrol,Automatic,1687500,SUV
Honda,2008,Nigerian Used,307372,1500,Petrol,Manual,852500,SUV
Nissan,2001,Nigerian Used,266361,3500,Petrol,Automatic,787500,SUV
Toyota,2010,Nigerian Used,177112,3500,Petrol,Automatic,6525000,SUV
Honda,2003,Nigerian Used,175967,2400,Petrol,Automatic,840000,SUV
Toyota,2002,Nigerian Used,490815,2400,Petrol,Automatic,2587500,SUV
Peugeot,2008,Nigerian Used,362099,2000,Petrol,Automatic,735000,SUV
Honda,2005,Nigerian Used,181490,3500,Hybrid,Automatic,840000,SUV
Toyota,2004,Nigerian Used,189886,4000,Petrol,Automatic,3375000,SUV
Toyota,2003,Foreign Used,178113,1800,Petrol,Automatic,2812500,SUV
Honda,2008,Nigerian Used,136547,35,Petrol,Automatic,1785000,SUV
Peugeot,2000,Nigerian Used,210851,2000,Petrol,Manual,892500,SUV
Nissan,2006,Nigerian Used,244693,4000,Petrol,Automatic,892500,SUV
Toyota,2008,Nigerian Used,269054,2400,Petrol,Automatic,3206250,SUV
Honda,2002,Nigerian Used,385231,2400,Petrol,Automatic,945000,SUV
Honda,1998,Nigerian Used,370551,2300,Petrol,Automatic,780000,SUV
Mitsubishi,2001,Nigerian Used,188821,3500,Petrol,Automatic,945000,SUV
Lexus,2010,Nigerian Used,289309,3500,Petrol,Automatic,5287500,SUV
Honda,2004,Nigerian Used,105328,2400,Petrol,Automatic,792500,SUV
Ford,2014,Foreign Used,71208,3500,Petrol,Automatic,9000000,SUV
Lexus,1999,Nigerian Used,197165,3000,Petrol,Automatic,2137500,SUV
Ford,2008,Nigerian Used,12500,3000,Petrol,Automatic,1462500,SUV
Peugeot,2008,Nigerian Used,93565,1600,Petrol,Manual,945000,SUV
Toyota,2014,Foreign Used,101408,4600,Petrol,Automatic,18000000,SUV
Mazda,2006,Nigerian Used,201669,3000,Petrol,Automatic,945000,SUV
Honda,2002,Nigerian Used,298834,1700,Petrol,Automatic,840000,SUV
Peugeot,2008,Nigerian Used,1157134,1500,Petrol,Manual,735000,SUV
Mazda,2002,Nigerian Used,217433,1800,Petrol,Manual,1125000,SUV
Honda,2005,Nigerian Used,557768,2400,Petrol,Automatic,787500,SUV
Hyundai,2010,Foreign Used,35587,2000,Petrol,Automatic,3375000,SUV
Honda,2003,Nigerian Used,345282,3000,Petrol,Automatic,997500,SUV
Nissan,2007,Nigerian Used,87388,3274,Petrol,Automatic,906000,SUV
Volkswagen,2005,Nigerian Used,92851,2000,Petrol,Automatic,735000,SUV
Mercedes-Benz,2001,Nigerian Used,253961,3000,Petrol,Automatic,840000,SUV
Honda,2003,Nigerian Used,176314,2400,Petrol,Automatic,945000,SUV
Nissan,2007,Nigerian Used,293534,2000,Petrol,Automatic,945000,SUV
Toyota,2012,Foreign Used,321167,2400,Petrol,Automatic,6018750,SUV
Honda,2003,Nigerian Used,284117,2400,Petrol,Automatic,945000,SUV
Lexus,2005,Nigerian Used,258030,3300,Petrol,Automatic,3600000,SUV
Honda,2012,Nigerian Used,93216,3500,Petrol,Automatic,3600000,SUV
Mercedes-Benz,2008,Foreign Used,307063,3000,Petrol,Automatic,4784000,SUV
Volkswagen,2006,Nigerian Used,251921,3274,Petrol,Automatic,945000,SUV
Hyundai,1999,Nigerian Used,174634,2000,Petrol,Manual,682500,SUV
Honda,2001,Nigerian Used,266925,2300,Petrol,Automatic,936000,SUV
Honda,2005,Nigerian Used,579135,3000,Petrol,Automatic,997500,SUV
Nissan,2001,Nigerian Used,250035,1800,Petrol,Manual,787500,SUV
Skoda,2012,Nigerian Used,105308,1400,Petrol,Manual,1125000,SUV
Ford,1998,Nigerian Used,481659,2300,Petrol,Manual,840000,SUV
Mazda,2005,Nigerian Used,304471,2300,Petrol,Automatic,892500,SUV
Land Rover,2008,Foreign Used,137794,3200,Petrol,Automatic,3675000,SUV
Infiniti,2001,Nigerian Used,182533,3000,Petrol,Automatic,735000,SUV
Honda,2002,Nigerian Used,592151,200,Petrol,Manual,630000,SUV
Kia,2012,Nigerian Used,80198,2000,Petrol,Automatic,3990000,SUV
Honda,2004,Nigerian Used,261384,2400,Petrol,Automatic,1125000,SUV
Lexus,2006,Nigerian Used,241518,3300,Hybrid,Automatic,3255000,SUV
Mercedes-Benz,2010,Nigerian Used,104302,5500,Petrol,Automatic,10687500,SUV
Toyota,2009,Foreign Used,87455,2400,Petrol,Automatic,4050000,SUV
Ford,1997,Nigerian Used,316312,4000,Petrol,Automatic,840000,SUV
Toyota,2008,Nigerian Used,72138,2400,Petrol,Automatic,3640000,SUV
Honda,1995,Nigerian Used,244038,2200,Petrol,Automatic,840000,SUV
Honda,2000,Nigerian Used,198095,2000,Petrol,Automatic,840000,SUV
Honda,2004,Nigerian Used,433507,2400,Petrol,Automatic,945000,SUV
Toyota,2006,Nigerian Used,170338,1800,Petrol,Automatic,1687500,SUV
Lexus,2013,Nigerian Used,131925,3500,Petrol,Automatic,10400000,SUV
Volkswagen,2001,Nigerian Used,346388,2000,Petrol,Manual,682500,SUV
Honda,2003,Nigerian Used,234442,1700,Petrol,Automatic,945000,SUV
Honda,2007,Nigerian Used,124967,3274,Petrol,Automatic,794000,SUV
Toyota,1998,Nigerian Used,9999,1800,Petrol,Automatic,945000,SUV
Ford,2012,Nigerian Used,71210,3500,Petrol,Automatic,4837500,SUV
Honda,2005,Nigerian Used,94051,3500,Petrol,Automatic,1872000,SUV
Ford,2011,Foreign Used,278934,3500,Petrol,Automatic,5737500,SUV
Lexus,2005,Foreign Used,176454,3000,Petrol,Automatic,4837500,SUV
Honda,1999,Nigerian Used,445553,2300,Petrol,Automatic,936000,SUV
Toyota,2009,Nigerian Used,147469,2400,Petrol,Automatic,2587500,SUV
Hyundai,2003,Nigerian Used,82003,2000,Petrol,Automatic,840000,SUV
Chevrolet,2004,Foreign Used,319874,5300,Petrol,Automatic,3937500,SUV
Toyota,2007,Nigerian Used,142444,3274,Petrol,Manual,962000,SUV
Lexus,2008,Nigerian Used,280543,3500,Petrol,Automatic,2625000,SUV
Renault,2004,Nigerian Used,174106,3274,Petrol,Manual,840000,SUV
Toyota,2001,Nigerian Used,244530,3000,Petrol,Automatic,997500,SUV
Toyota,2000,Nigerian Used,255724,1800,Petrol,Automatic,840000,SUV
Toyota,1998,Nigerian Used,386928,1800,Petrol,Automatic,945000,SUV
Toyota,2006,Nigerian Used,312878,3300,Petrol,Automatic,3375000,SUV
Suzuki,1999,Nigerian Used,308182,1600,Petrol,Automatic,630000,SUV
Toyota,1997,Nigerian Used,327566,2200,Petrol,Automatic,945000,SUV
Lexus,2009,Nigerian Used,91745,3500,Petrol,Automatic,3825000,SUV
Toyota,2009,Nigerian Used,68508,1800,Petrol,Automatic,2587500,SUV
Toyota,1999,Nigerian Used,198658,3000,Petrol,Automatic,997500,SUV
Honda,2001,Nigerian Used,100000,2300,Petrol,Automatic,832000,SUV
Toyota,2000,Nigerian Used,356402,2200,Petrol,Automatic,892500,SUV
Nissan,2001,Nigerian Used,140344,1000,Petrol,Manual,682500,SUV
Toyota,1998,Nigerian Used,480001,2200,Petrol,Automatic,840000,SUV
Toyota,2004,Foreign Used,210375,2000,Diesel,Manual,2025000,SUV
Hyundai,2015,Foreign Used,199762,3800,Petrol,Automatic,12937500,SUV
Toyota,2000,Nigerian Used,511509,3000,Petrol,Automatic,892500,SUV
Toyota,1996,Nigerian Used,344883,2200,Petrol,Automatic,936000,SUV
Honda,2012,Nigerian Used,106612,2000,Petrol,Automatic,1800000,SUV
Nissan,2001,Nigerian Used,81061,1400,Petrol,Automatic,840000,SUV
Honda,2003,Nigerian Used,98733,3000,Petrol,Automatic,787500,SUV
Toyota,2005,Nigerian Used,230063,1800,Petrol,Automatic,1800000,SUV
Toyota,2000,Nigerian Used,143536,2000,Petrol,Automatic,945000,SUV
Toyota,2014,Foreign Used,164891,2400,Petrol,Automatic,6075000,SUV
Nissan,2007,Nigerian Used,148749,3500,Petrol,CVT,840000,SUV
Acura,2009,Nigerian Used,221298,3500,Petrol,Automatic,3375000,SUV
Hyundai,2015,Nigerian Used,132764,1800,Petrol,Manual,630000,SUV
Mercedes-Benz,2007,Nigerian Used,74435,3274,Petrol,Automatic,906000,SUV
Honda,2010,Nigerian Used,115229,3500,Petrol,Automatic,3375000,SUV
Acura,2005,Nigerian Used,122273,3500,Petrol,Automatic,2250000,SUV
Acura,2003,Nigerian Used,1,3200,Petrol,Automatic,735000,SUV
Mercedes-Benz,1999,Nigerian Used,217374,2400,Petrol,Automatic,892500,SUV
Mercedes-Benz,1995,Nigerian Used,158206,1800,Petrol,Automatic,945000,SUV
Toyota,2002,Nigerian Used,191872,1800,Petrol,Manual,945000,SUV
Hyundai,2004,Nigerian Used,92477,2000,Petrol,Automatic,997500,SUV
Hyundai,2007,Nigerian Used,236342,3274,Petrol,Manual,682000,SUV
Honda,1996,Nigerian Used,234412,22000,Petrol,Automatic,735000,SUV
Mercedes-Benz,2007,Nigerian Used,281858,3274,Petrol,Automatic,962000,SUV
Volkswagen,2012,Nigerian Used,135300,2000,Petrol,Automatic,5625000,SUV
Toyota,2013,Foreign Used,118069,3500,Petrol,Automatic,9360000,SUV
Nissan,2000,Nigerian Used,175361,3300,Petrol,Automatic,945000,SUV
Honda,2004,Nigerian Used,224506,3000,Petrol,Automatic,1012500,SUV
Ford,2012,Nigerian Used,1,1600,Petrol,Manual,840000,SUV
Nissan,2005,Nigerian Used,136348,4000,Petrol,Automatic,1631250,SUV
Toyota,2013,Foreign Used,94162,3500,Petrol,Automatic,8400000,SUV
Toyota,2000,Nigerian Used,280881,1800,Petrol,Automatic,840000,SUV
Honda,2017,Foreign Used,82530,2400,Petrol,Automatic,8775000,SUV
Ford,2008,Foreign Used,311820,3500,Petrol,Automatic,3712500,SUV
Toyota,2002,Nigerian Used,129237,3274,Petrol,Automatic,1687500,SUV
Mercedes-Benz,2000,Nigerian Used,1609338,2000,Petrol,Automatic,895000,SUV
Honda,1999,Nigerian Used,143938,2300,Petrol,Automatic,988000,SUV
Toyota,2003,Nigerian Used,300839,2500,Petrol,Manual,935000,SUV
Toyota,2000,Nigerian Used,287619,1800,Petrol,Automatic,840000,SUV
Ford,2007,Foreign Used,351352,2000,Petrol,Manual,1470000,SUV
Peugeot,2011,Nigerian Used,676265,2000,Petrol,Automatic,1575000,SUV
Toyota,2004,Nigerian Used,242471,1300,Petrol,Manual,840000,SUV
Volkswagen,2018,Foreign Used,72831,2000,Petrol,Automatic,27300000,SUV
Mercedes-Benz,2007,Nigerian Used,145348,4800,Petrol,Automatic,2467500,SUV
Toyota,2005,Nigerian Used,217768,1800,Petrol,Manual,2250000,SUV
Toyota,1999,Nigerian Used,225340,2200,Petrol,Automatic,945000,SUV
Kia,2014,Nigerian Used,63697,1200,Petrol,Manual,2700000,SUV
Mercedes-Benz,2007,Foreign Used,145683,4700,Petrol,Automatic,5625000,SUV
Honda,2007,Foreign Used,197073,35,Petrol,CVT,3150000,SUV
Toyota,2014,Nigerian Used,189998,2500,Petrol,Automatic,5062500,SUV
Toyota,2001,Nigerian Used,200459,3000,Petrol,Automatic,945000,SUV
Toyota,2000,Nigerian Used,79770,2200,Petrol,Automatic,682500,SUV
Toyota,2006,Foreign Used,142986,1800,Petrol,Automatic,4050000,SUV
Toyota,2007,Nigerian Used,169577,3500,Petrol,Automatic,2912000,SUV
Mercedes-Benz,2007,Nigerian Used,94605,3500,Petrol,Automatic,2812500,SUV
Honda,2007,Nigerian Used,119411,2200,Petrol,Automatic,1350000,SUV
Toyota,2010,Foreign Used,165262,3500,Petrol,Automatic,9000000,SUV
Lexus,2007,Nigerian Used,50284,3000,Petrol,Automatic,3952000,SUV
Toyota,2014,Foreign Used,90144,2700,Petrol,Automatic,9660000,SUV
Toyota,2012,Foreign Used,98739,3500,Petrol,Automatic,5775000,SUV
Hyundai,2014,Nigerian Used,99156,1100,Petrol,Manual,682500,SUV
Toyota,2007,Nigerian Used,169645,2400,Petrol,Automatic,2912000,SUV
Hyundai,2014,Nigerian Used,100147,1100,Petrol,Manual,682500,SUV
Nissan,1992,Nigerian Used,292054,1400,Petrol,Manual,525000,SUV
Acura,2008,Nigerian Used,133729,3700,Petrol,Automatic,5400000,SUV
Toyota,2004,Foreign Used,120656,3300,Petrol,Automatic,3990000,SUV
Honda,2013,Foreign Used,166569,2400,Petrol,Automatic,6240000,SUV
Dodge,2007,Nigerian Used,230938,2000,Petrol,Automatic,1687500,SUV
Toyota,2003,Nigerian Used,342160,3000,Petrol,Automatic,2812500,SUV
Toyota,2004,Nigerian Used,215732,3300,Petrol,Automatic,3375000,SUV
Hyundai,2015,Nigerian Used,182533,1100,Petrol,Manual,525000,SUV
Toyota,2010,Foreign Used,195015,1800,Petrol,Automatic,4162500,SUV
Toyota,2008,Foreign Used,107241,3500,Petrol,Automatic,5850000,SUV
Toyota,2008,Foreign Used,240823,3500,Petrol,Automatic,7875000,SUV
Lexus,2007,Foreign Used,86212,3500,Petrol,Automatic,6525000,SUV
Honda,2007,Nigerian Used,229375,2400,Petrol,Automatic,1575000,SUV
Honda,2009,Foreign Used,126855,2400,Petrol,Automatic,3600000,SUV
Mercedes-Benz,2000,Nigerian Used,199610,1400,Petrol,Manual,630000,SUV
Nissan,1996,Nigerian Used,244066,2000,Petrol,Manual,630000,SUV
Lexus,2009,Nigerian Used,25416,3500,Petrol,Automatic,5850000,SUV
Honda,2007,Nigerian Used,312167,3274,Petrol,Manual,682000,SUV
Honda,1999,Nigerian Used,263708,3274,Petrol,Automatic,735000,SUV
Hyundai,2014,Nigerian Used,121294,1100,Petrol,Manual,525000,SUV
Nissan,2006,Nigerian Used,252729,1800,Petrol,Automatic,1125000,SUV
Hyundai,2014,Nigerian Used,99899,1100,Petrol,Manual,682500,SUV
Hyundai,2014,Nigerian Used,99897,1100,Petrol,Manual,630000,SUV
Hyundai,2014,Nigerian Used,95321,1100,Petrol,Manual,630000,SUV
Toyota,2001,Nigerian Used,55293,2200,Petrol,Automatic,1687500,SUV
Lexus,2002,Nigerian Used,309946,3000,Petrol,Automatic,2250000,SUV
Honda,2008,Nigerian Used,137627,2400,Petrol,Automatic,2700000,SUV
BMW,2007,Nigerian Used,135253,4800,Petrol,Automatic,4500000,SUV
